,txid,to_account,TOKEN_ID,current_owner,rank,time
9821,0xec636035702e9cc4b5f6e9c304078dceea029f82df78ee8c080a6578fcedef67,0xb3e33b5ab0366c4be40641efecfa5c5dab5a91e5,85,0x9a8c462561e6cc4af32aa8c28c9009d60658bb34,2809,2021-08-03T03:22:49
9820,0x3189efed069195d7b5744b6384c39c97394760500fdc377112e654ebf3a2db61,0xdef3d987131791b2712297f17654da42fd63f6b0,86,0x1e01752363092319534b4f222ff2d41b2f2465ee,4042,2021-08-03T03:22:49
9819,0x9f792d8315814b9a2a0ec70be0303666ab78aa64cee73daf3d216a1d83c487f9,0x80912cac61261902247728872e87c7a89ca8fa49,87,0xe052113bd7d7700d623414a0a4585bcae754e9d5,5481,2021-08-03T03:22:49
9823,0xf92684f6e6d6043fbdece9dccc56d8187d3433a51c21926671c06b328a19856f,0xa4925774f100e8a8d4496a86a039b36f0ee7ba46,88,0x141fd232ea9f0d484a665e1d9d1de42d57829f90,9590,2021-08-03T03:22:49
9824,0x6980f5694eed9717fda1e915fb0f92f75ab07c11aaf38d1bc2a72331ccb50103,0x25dbcb2550abe56e15fec436f56fb7664dd11a07,89,0x764ded3bc20b4368c2e0b05c8f59578bc177e8a6,4166,2021-08-03T03:22:49
9813,0x9dfe57d16867509f3fcd5f8c9ac0bce85d2152ee1ede16ed0782781b92e08272,0x77e62fb482027eca49b160e6f7b699fd3621f68f,90,0xce266203cc90f26b346a9f359fea7ced2f4e62dd,2163,2021-08-03T03:23:15
9815,0xe717d8008ca6e7c894c39595ee4e199fe833b7ac20659f473a0e22edef13813a,0xe52ee356e4320dbc467d72a5e7931c1f24be2912,91,0xa2201f091b2e8e5f8adaf8b023b99322b9ea5e66,1891,2021-08-03T03:23:15
9811,0x37df3928389470e29110d7aa90e6f4a3c8d92ebcc972c0e55c78a5bdb8675fd4,0xc1307715330be41eadb48bcee533994e57fe7bce,92,0x51270b2b92d1080a27d05c6ebcdedec4824d5efb,5421,2021-08-03T03:23:15
9814,0x9328e7935d4897e1b6b93d17f28d86f496d74e64f2edfa56407b45041f059b02,0x0fbbf8f04fea743dd073d2076139a419b86b7b0f,93,0x1c7159925474f498a04a3614b1513182b81460d8,816,2021-08-03T03:23:15
9812,0x37ae4eb48a3ae96e4d62d95ae5eb2592114c58e6a6db6f4d973b72ee33947b23,0x54347e5c0305cdefae55948b487376ad15bb3abc,94,0xefe288c16e43e8ae21b28d949b4b569cbbc897b3,8188,2021-08-03T03:23:15
9816,0x4d0680b7a307f477fcce762b3c3eff35045dff9ce560210f0e6a14c16b2fc9da,0xdff31ccd62b7c6b34305f0ff3ad6742bb392002e,95,0xdff31ccd62b7c6b34305f0ff3ad6742bb392002e,6724,2021-08-03T03:23:15
9817,0xbc213fabb215c5520c0c163f9e91874f62429b108e99104859fdf5dbfcceec32,0x908a1851aec3c6cdb7f3ec39a953f6c7e88d3367,96,0xb0f773a5380e7b169784d49869373c18502056c9,3967,2021-08-03T03:23:15
