TOKEN_ID,TOKEN_NAME,Background,Eyes,Clothes,Fur,Mouth,Hat-Hair,Item,Glasses,Ninja Clothes,Hat,Unique,NUM_TRAITS,RARITY_SCORE,Rank
7917,Ape Kids Club #7917,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,1
1648,Ape Kids Club #1648,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,2
605,Ape Kids Club #605,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,3
3012,Ape Kids Club #3012,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,4
5125,Ape Kids Club #5125,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,5
7185,Ape Kids Club #7185,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,6
716,Ape Kids Club #716,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,7
9520,Ape Kids Club #9520,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,8
9959,Ape Kids Club #9959,3585.1414141414143,2921.2263374485597,6.625579854208084,3033.5811965811968,1834.2583979328167,5.633167743266622,3.579591239845291,5.2232311043089235,3.812730622351368,1.734296589837432,70985.8,13145.518518518518,95532.13446177632,9
3562,Ape Kids Club #3562,57.721418116766955,571.5442834138487,1999.6,634.9355992844364,825.4162790697675,5.633167743266622,1272.146953405018,439.26856435643566,3.812730622351368,156.90937223695843,7.106397036740414,2571.949275362319,8546.044040647908,10
5373,Ape Kids Club #5373,49.94779059949339,169.61959378733573,6.625579854208084,407.49598163031,37.014182917926796,5.633167743266622,3.579591239845291,5.2232311043089235,7472.1894736842105,1.734296589837432,7.106397036740414,37.67823779193206,8203.847523979415,11
1869,Ape Kids Club #1869,358.5141414141414,150.23449735449736,6.625579854208084,96.47431367219353,40.86219203315681,5.633167743266622,3.579591239845291,5.2232311043089235,7472.1894736842105,1.734296589837432,7.106397036740414,37.67823779193206,8185.855119518339,12
5966,Ape Kids Club #5966,49.79363075196409,571.5442834138487,75.74242424242424,1011.1937321937322,825.4162790697675,5.633167743266622,2289.8645161290324,414.6366822429906,3.812730622351368,330.78191985088534,7.106397036740414,2571.949275362319,8157.475038659323,13
6,Ape Kids Club #6,256.0815295815296,193.31644880174292,6.625579854208084,41.24204043690448,40.86219203315681,5.633167743266622,3.579591239845291,5.2232311043089235,7472.1894736842105,1.734296589837432,7.106397036740414,37.67823779193206,8071.272185897683,14
2241,Ape Kids Club #2241,53.50957334539424,169.61959378733573,6.625579854208084,103.02728592162553,48.98612932164792,5.633167743266622,3.579591239845291,5.2232311043089235,7472.1894736842105,1.734296589837432,7.106397036740414,37.67823779193206,7914.912557420353,15
3249,Ape Kids Club #3249,51.958571219440785,33.70645773979108,6.625579854208084,59.742299276216116,40.86219203315681,5.633167743266622,3.579591239845291,5.2232311043089235,7472.1894736842105,1.734296589837432,7.106397036740414,37.67823779193206,7726.039495312954,16
5888,Ape Kids Club #5888,61.342723816107856,547.729938271605,84.01680672268907,650.0531135531135,1031.7703488372094,5.633167743266622,1635.6175115207373,414.6366822429906,3.812730622351368,349.6837438423645,7.106397036740414,2571.949275362319,7363.352439571495,17
5472,Ape Kids Club #5472,61.342723816107856,571.5442834138487,6.625579854208084,1011.1937321937322,825.4162790697675,5.633167743266622,3816.440860215054,434.96200980392155,3.812730622351368,349.6837438423645,7.106397036740414,60.147263175732924,7153.908770787096,18
9495,Ape Kids Club #9495,419.04250295159386,157.4313595032158,6.625579854208084,103.02728592162553,37.014182917926796,5.633167743266622,3.579591239845291,5.2232311043089235,6226.824561403509,1.734296589837432,7.106397036740414,37.67823779193206,7010.92039405801,19
2392,Ape Kids Club #2392,358.5141414141414,165.35243419520148,6.625579854208084,40.268776945768096,48.98612932164792,5.633167743266622,3.579591239845291,5.2232311043089235,6226.824561403509,1.734296589837432,7.106397036740414,37.67823779193206,6907.526544640406,20
2451,Ape Kids Club #2451,123.62556600487635,625.9770723104057,1999.6,634.9355992844364,634.9355992844365,5.633167743266622,2289.8645161290324,5.2232311043089235,3.812730622351368,453.29374201787994,7.106397036740414,60.147263175732924,6844.154884713467,21
1712,Ape Kids Club #1712,256.0815295815296,157.4313595032158,6.625579854208084,79.13690078037904,44.25824552652909,5.633167743266622,3.579591239845291,5.2232311043089235,6226.824561403509,1.734296589837432,7.106397036740414,37.67823779193206,6831.313098155301,22
107,Ape Kids Club #107,50.893174648695165,157.4313595032158,6.625579854208084,103.02728592162553,47.43771718791767,5.633167743266622,3.579591239845291,5.2232311043089235,6226.824561403509,1.734296589837432,7.106397036740414,37.67823779193206,6653.194600025102,23
9760,Ape Kids Club #9760,53.50957334539424,163.29836668967104,6.625579854208084,59.87331309041836,48.98612932164792,5.633167743266622,3.579591239845291,5.2232311043089235,6226.824561403509,1.734296589837432,7.106397036740414,37.67823779193206,6620.072445210779,24
1440,Ape Kids Club #1440,52.04237536656892,163.29836668967104,6.625579854208084,56.17742956631845,33.350152689687576,5.633167743266622,3.579591239845291,5.2232311043089235,6226.824561403509,1.734296589837432,7.106397036740414,37.67823779193206,6599.273387075893,25
1984,Ape Kids Club #1984,52.04237536656892,461.24626380766733,72.44927536231884,634.9355992844364,1031.7703488372094,5.633167743266622,3816.440860215054,439.26856435643566,3.812730622351368,1.734296589837432,7.106397036740414,60.147263175732924,6586.5871423976205,26
2238,Ape Kids Club #2238,61.342723816107856,571.5442834138487,77.50387596899225,407.49598163031,1031.7703488372094,5.633167743266622,3271.2350230414745,5.2232311043089235,3.812730622351368,453.29374201787994,7.106397036740414,60.147263175732924,5956.108768408223,27
3159,Ape Kids Club #3159,442.0037359900374,461.24626380766733,84.01680672268907,650.0531135531135,62.769298788575476,5.633167743266622,3816.440860215054,5.2232311043089235,3.812730622351368,330.78191985088534,7.106397036740414,60.147263175732924,5929.234788610423,28
5059,Ape Kids Club #5059,354.57442557442556,461.24626380766733,84.01680672268907,407.49598163031,825.4162790697675,5.633167743266622,3271.2350230414745,414.6366822429906,3.812730622351368,1.734296589837432,7.106397036740414,60.147263175732924,5897.0553172572545,29
6295,Ape Kids Club #6295,57.721418116766955,571.5442834138487,1999.6,1011.1937321937322,44.25824552652909,5.633167743266622,1908.220430107527,5.2232311043089235,3.812730622351368,156.90937223695843,7.106397036740414,60.147263175732924,5831.370271277762,30
791,Ape Kids Club #791,49.79363075196409,547.729938271605,75.74242424242424,634.9355992844364,137.56937984496128,5.633167743266622,3816.440860215054,5.2232311043089235,3.812730622351368,470.7281167108753,7.106397036740414,60.147263175732924,5814.86273900372,31
8438,Ape Kids Club #8438,49.79363075196409,571.5442834138487,77.50387596899225,634.9355992844364,44.25824552652909,5.633167743266622,3816.440860215054,5.2232311043089235,3.812730622351368,370.876698014629,7.106397036740414,60.147263175732924,5647.275982857855,32
3543,Ape Kids Club #3543,442.0037359900374,515.5105301379812,72.44927536231884,407.49598163031,137.56937984496128,5.633167743266622,3816.440860215054,5.2232311043089235,3.812730622351368,156.90937223695843,7.106397036740414,60.147263175732924,5630.301925100021,33
